Date,STREAMFLOW_(CFS)
6/24/89,193
6/25/89,184
6/26/89,181
6/27/89,179
6/28/89,182
6/29/89,208
6/30/89,286
7/1/89,246
7/2/89,212
7/3/89,196
7/4/89,183
7/5/89,176
7/6/89,168
7/7/89,162
7/8/89,157
7/9/89,155
7/10/89,158
7/11/89,156
7/12/89,150
7/13/89,148
7/14/89,145
7/15/89,142
7/16/89,158
7/17/89,187
7/18/89,179
7/19/89,157
7/20/89,143
7/21/89,138
7/22/89,135
7/23/89,128
7/24/89,124
7/25/89,122
7/26/89,120
7/27/89,125
7/28/89,124
7/29/89,118
7/30/89,118
7/31/89,121
8/1/89,161
8/2/89,306
8/3/89,224
8/4/89,174
8/5/89,150
8/6/89,137
8/7/89,127
8/8/89,121
8/9/89,116
8/10/89,114
8/11/89,112
8/12/89,107
8/13/89,104
8/14/89,102
8/15/89,100
8/16/89,97
8/17/89,95
8/18/89,94
8/19/89,94
8/20/89,93
8/21/89,96
8/22/89,153
8/23/89,205
8/24/89,157
8/25/89,129
8/26/89,117
8/27/89,111
8/28/89,105
8/29/89,103
8/30/89,109
8/31/89,112
9/1/89,107
9/2/89,101
9/3/89,97
9/4/89,94
9/5/89,90
9/6/89,88
9/7/89,85
9/8/89,83
9/9/89,81
9/10/89,80
9/11/89,77
9/12/89,73
9/13/89,72
9/14/89,71
9/15/89,70
9/16/89,70
9/17/89,70
9/18/89,70
9/19/89,72
9/20/89,72
9/21/89,72
9/22/89,70
9/23/89,69
9/24/89,68
9/25/89,67
9/26/89,68
9/27/89,71
9/28/89,78
9/29/89,75
9/30/89,85
10/1/89,107
10/2/89,98
10/3/89,86
10/4/89,80
10/5/89,77
10/6/89,76
10/7/89,76
10/8/89,75
10/9/89,75
10/10/89,73
10/11/89,72
10/12/89,72
10/13/89,74
10/14/89,75
10/15/89,75
10/16/89,73
10/17/89,72
10/18/89,71
10/19/89,72
10/20/89,73
10/21/89,176
10/22/89,280
10/23/89,269
10/24/89,325
10/25/89,226
10/26/89,561
10/27/89,761
10/28/89,456
10/29/89,299
10/30/89,230
10/31/89,193
11/1/89,170
11/2/89,154
11/3/89,144
11/4/89,152
11/5/89,156
11/6/89,158
11/7/89,319
11/8/89,303
11/9/89,269
11/10/89,237
11/11/89,212
11/12/89,516
11/13/89,705
11/14/89,464
11/15/89,364
11/16/89,298
11/17/89,271
11/18/89,250
11/19/89,228
11/20/89,212
11/21/89,200
11/22/89,191
11/23/89,239
11/24/89,417
11/25/89,1010
11/26/89,1380
11/27/89,1270
11/28/89,1040
11/29/89,788
11/30/89,625
12/1/89,519
12/2/89,454
12/3/89,477
12/4/89,2970
12/5/89,6430
12/6/89,2530
12/7/89,1670
12/8/89,2020
12/9/89,1850
12/10/89,1480
12/11/89,1230
12/12/89,1060
12/13/89,939
12/14/89,838
12/15/89,755
12/16/89,690
12/17/89,641
12/18/89,594
12/19/89,554
12/20/89,515
12/21/89,488
12/22/89,462
12/23/89,455
12/24/89,433
12/25/89,409
12/26/89,392
12/27/89,379
12/28/89,372
12/29/89,360
12/30/89,340
12/31/89,354
1/1/90,651
1/2/90,858
1/3/90,803
1/4/90,925
1/5/90,1260
1/6/90,3320
1/7/90,13900
1/8/90,12500
1/9/90,8850
1/10/90,7990
1/11/90,5940
1/12/90,4210
1/13/90,3240
1/14/90,2630
1/15/90,2220
1/16/90,2020
1/17/90,1770
1/18/90,1590
1/19/90,1450
1/20/90,1310
1/21/90,1200
1/22/90,1200
1/23/90,1480
1/24/90,1410
1/25/90,1500
1/26/90,2560
1/27/90,2930
1/28/90,5190
1/29/90,8620
1/30/90,7890
1/31/90,7100
2/1/90,6100
2/2/90,5770
2/3/90,5580
2/4/90,5520
2/5/90,5030
2/6/90,5480
2/7/90,4740
2/8/90,8510
2/9/90,9620
2/10/90,9660
2/11/90,6840
2/12/90,5080
2/13/90,3940
2/14/90,3120
2/15/90,2990
2/16/90,2990
2/17/90,2660
2/18/90,2390
2/19/90,2160
2/20/90,2070
2/21/90,2490
2/22/90,3060
2/23/90,3150
2/24/90,2960
2/25/90,2770
2/26/90,2590
2/27/90,2350
2/28/90,2110
3/1/90,1910
3/2/90,1760
3/3/90,1750
3/4/90,2470
3/5/90,2340
3/6/90,2010
3/7/90,1940
3/8/90,1960
3/9/90,1880
3/10/90,3610
3/11/90,3310
3/12/90,2740
3/13/90,2360
3/14/90,2220
3/15/90,1990
3/16/90,1820
3/17/90,1680
3/18/90,1550
3/19/90,1430
3/20/90,1330
3/21/90,1240
3/22/90,1180
3/23/90,1120
3/24/90,1040
3/25/90,990
3/26/90,939
3/27/90,894
3/28/90,851
3/29/90,812
3/30/90,780
3/31/90,750
4/1/90,722
4/2/90,695
4/3/90,669
4/4/90,643
4/5/90,621
4/6/90,599
4/7/90,581
4/8/90,565
4/9/90,544
4/10/90,528
4/11/90,517
4/12/90,501
4/13/90,482
4/14/90,466
4/15/90,455
4/16/90,447
4/17/90,446
4/18/90,434
4/19/90,423
4/20/90,437
4/21/90,408
4/22/90,442
4/23/90,600
4/24/90,531
4/25/90,553
4/26/90,620
4/27/90,2610
4/28/90,4230
4/29/90,2210
4/30/90,1630
5/1/90,1310
5/2/90,1120
5/3/90,993
5/4/90,897
5/5/90,817
5/6/90,751
5/7/90,706
5/8/90,671
5/9/90,635
5/10/90,602
5/11/90,594
5/12/90,574
5/13/90,557
5/14/90,531
5/15/90,509
5/16/90,484
5/17/90,463
5/18/90,451
5/19/90,444
5/20/90,555
5/21/90,579
5/22/90,670
5/23/90,573
5/24/90,525
5/25/90,504
5/26/90,480
5/27/90,627
5/28/90,693
5/29/90,624
5/30/90,667
5/31/90,814
6/1/90,862
6/2/90,774
6/3/90,774
6/4/90,871
6/5/90,847
6/6/90,909
6/7/90,1150
6/8/90,1030
6/9/90,927
6/10/90,880
6/11/90,787
6/12/90,750
6/13/90,751
6/14/90,688
6/15/90,633
6/16/90,599
6/17/90,575
6/18/90,542
6/19/90,509
6/20/90,480
6/21/90,456
6/22/90,433
6/23/90,431
6/24/90,420
6/25/90,397
6/26/90,384
6/27/90,367
6/28/90,363
6/29/90,356
6/30/90,336
7/1/90,323
7/2/90,328
7/3/90,330
7/4/90,306
7/5/90,294
7/6/90,313
7/7/90,296
7/8/90,273
7/9/90,261
7/10/90,250
7/11/90,242
7/12/90,235
7/13/90,225
7/14/90,219
7/15/90,211
7/16/90,203
7/17/90,195
7/18/90,192
7/19/90,188
7/20/90,182
7/21/90,176
7/22/90,171
7/23/90,168
7/24/90,167
7/25/90,167
7/26/90,166
7/27/90,166
7/28/90,162
7/29/90,157
7/30/90,152
7/31/90,149
8/1/90,148
8/2/90,144
8/3/90,139
8/4/90,136
8/5/90,132
8/6/90,127
8/7/90,123
8/8/90,121
8/9/90,118
8/10/90,115
8/11/90,112
8/12/90,108
8/13/90,105
8/14/90,107
8/15/90,107
8/16/90,107
8/17/90,120
8/18/90,193
8/19/90,179
8/20/90,142
8/21/90,127
8/22/90,129
8/23/90,128
8/24/90,117
8/25/90,110
8/26/90,110
8/27/90,122
8/28/90,127
8/29/90,132
8/30/90,170
8/31/90,153
9/1/90,126
9/2/90,113
9/3/90,108
9/4/90,104
9/5/90,101
9/6/90,98
9/7/90,96
9/8/90,97
9/9/90,99
9/10/90,94
9/11/90,90
9/12/90,92
9/13/90,93
9/14/90,90
9/15/90,103
9/16/90,138
9/17/90,138
9/18/90,137
9/19/90,123
9/20/90,109
9/21/90,101
9/22/90,94
9/23/90,90
9/24/90,88
9/25/90,89
9/26/90,90
9/27/90,89
9/28/90,87
9/29/90,86
9/30/90,84
10/1/90,83
10/2/90,85
10/3/90,93
10/4/90,96
10/5/90,101
10/6/90,106
10/7/90,94
10/8/90,87
10/9/90,84
10/10/90,82
10/11/90,83
10/12/90,94
10/13/90,99
10/14/90,97
10/15/90,130
10/16/90,177
10/17/90,152
10/18/90,241
10/19/90,350
10/20/90,209
10/21/90,272
10/22/90,575
10/23/90,315
10/24/90,220
10/25/90,195
10/26/90,352
10/27/90,315
10/28/90,323
10/29/90,431
10/30/90,999
10/31/90,1400
11/1/90,927
11/2/90,640
11/3/90,534
11/4/90,656
11/5/90,750
11/6/90,713
11/7/90,670
11/8/90,691
11/9/90,648
11/10/90,583
11/11/90,516
11/12/90,461
11/13/90,1110
11/14/90,1870
11/15/90,1200
11/16/90,928
11/17/90,831
11/18/90,841
11/19/90,807
11/20/90,1040
11/21/90,1320
11/22/90,2070
11/23/90,2450
11/24/90,2070
11/25/90,6880
11/26/90,4680
11/27/90,3140
11/28/90,2370
11/29/90,2270
11/30/90,2930
12/1/90,2980
12/2/90,3220
12/3/90,2650
12/4/90,2530
12/5/90,2450
12/6/90,2070
12/7/90,1770
12/8/90,1530
12/9/90,1430
12/10/90,1830
12/11/90,1730
12/12/90,1520
12/13/90,1420
12/14/90,1320
12/15/90,1230
12/16/90,1140
12/17/90,1070
12/18/90,1360
12/19/90,1640
12/20/90,1390
12/21/90,1150
12/22/90,1050
12/23/90,1000
12/24/90,950
12/25/90,933
12/26/90,921
12/27/90,1020
12/28/90,1390
12/29/90,1280
12/30/90,1130
12/31/90,1060
1/1/91,996
1/2/91,933
1/3/91,882
1/4/91,835
1/5/91,790
1/6/91,759
1/7/91,938
1/8/91,1250
1/9/91,1220
1/10/91,1830
1/11/91,2910
1/12/91,6400
1/13/91,5530
1/14/91,3960
1/15/91,4800
1/16/91,3990
1/17/91,3040
1/18/91,2470
1/19/91,2060
1/20/91,1760
1/21/91,1530
1/22/91,1370
1/23/91,1250
1/24/91,1160
1/25/91,1070
1/26/91,1010
1/27/91,944
1/28/91,904
1/29/91,849
1/30/91,804
1/31/91,825
2/1/91,839
2/2/91,1750
2/3/91,3720
2/4/91,3200
2/5/91,4260
2/6/91,3300
2/7/91,2490
2/8/91,2010
2/9/91,1710
2/10/91,1490
2/11/91,1380
2/12/91,1500
2/13/91,2890
2/14/91,2580
2/15/91,2070
2/16/91,1770
2/17/91,1600
2/18/91,1540
2/19/91,1550
2/20/91,1870
2/21/91,2180
2/22/91,1820
2/23/91,1560
2/24/91,1400
2/25/91,1280
2/26/91,1180
2/27/91,1110
2/28/91,1050
3/1/91,1020
3/2/91,2260
3/3/91,5390
3/4/91,7470
3/5/91,6100
3/6/91,4580
3/7/91,3790
3/8/91,3070
3/9/91,2640
3/10/91,2440
3/11/91,2310
3/12/91,4310
3/13/91,3620
3/14/91,2910
3/15/91,2440
3/16/91,2100
3/17/91,1850
3/18/91,1660
3/19/91,1520
3/20/91,1400
3/21/91,1340
3/22/91,1280
3/23/91,1340
3/24/91,1440
3/25/91,1440
3/26/91,1350
3/27/91,1230
3/28/91,1140
3/29/91,1070
3/30/91,1010
3/31/91,964
4/1/91,921
4/2/91,915
4/3/91,958
4/4/91,1180
4/5/91,5300
4/6/91,4720
4/7/91,3930
4/8/91,3360
4/9/91,4250
4/10/91,3730
4/11/91,3030
4/12/91,2530
4/13/91,2160
4/14/91,1890
4/15/91,1680
4/16/91,1490
4/17/91,1360
4/18/91,1250
4/19/91,1160
4/20/91,1090
4/21/91,1020
4/22/91,964
4/23/91,921
4/24/91,1030
4/25/91,1070
4/26/91,1020
4/27/91,994
4/28/91,957
4/29/91,915
4/30/91,863
5/1/91,818
5/2/91,768
5/3/91,730
5/4/91,694
5/5/91,675
5/6/91,673
5/7/91,755
5/8/91,1500
5/9/91,1440
5/10/91,1210
5/11/91,1070
5/12/91,983
5/13/91,919
5/14/91,858
5/15/91,795
5/16/91,750
5/17/91,870
5/18/91,1140
5/19/91,1290
5/20/91,1140
5/21/91,1020
5/22/91,930
5/23/91,852
5/24/91,793
5/25/91,753
5/26/91,718
5/27/91,678
5/28/91,645
5/29/91,652
5/30/91,768
5/31/91,665
6/1/91,611
6/2/91,577
6/3/91,549
6/4/91,526
6/5/91,506
6/6/91,496
6/7/91,489
6/8/91,471
6/9/91,451
6/10/91,434
6/11/91,420
6/12/91,407
6/13/91,406
6/14/91,399
6/15/91,383
6/16/91,408
6/17/91,396
6/18/91,365
6/19/91,355
6/20/91,379
6/21/91,386
6/22/91,383
6/23/91,355
6/24/91,334
6/25/91,330
6/26/91,329
6/27/91,316
6/28/91,315
6/29/91,314
6/30/91,302
7/1/91,293
7/2/91,278
7/3/91,263
7/4/91,252
7/5/91,244
7/6/91,239
7/7/91,232
7/8/91,226
7/9/91,220
7/10/91,217
7/11/91,211
7/12/91,204
7/13/91,199
7/14/91,198
7/15/91,199
7/16/91,206
7/17/91,213
7/18/91,203
7/19/91,189
7/20/91,182
7/21/91,176
7/22/91,170
7/23/91,165
7/24/91,157
7/25/91,159
7/26/91,161
7/27/91,157
7/28/91,152
7/29/91,146
7/30/91,141
7/31/91,137
8/1/91,134
8/2/91,130
8/3/91,130
8/4/91,129
8/5/91,125
8/6/91,122
8/7/91,122
8/8/91,122
8/9/91,122
8/10/91,122
8/11/91,119
8/12/91,113
8/13/91,110
8/14/91,108
8/15/91,108
8/16/91,107
8/17/91,106
8/18/91,104
8/19/91,104
8/20/91,102
8/21/91,99
8/22/91,95
8/23/91,92
8/24/91,92
8/25/91,90
8/26/91,89
8/27/91,89
8/28/91,132
8/29/91,240
8/30/91,199
8/31/91,147
9/1/91,134
9/2/91,126
9/3/91,113
9/4/91,105
9/5/91,100
9/6/91,94
9/7/91,89
9/8/91,88
9/9/91,86
9/10/91,85
9/11/91,84
9/12/91,83
9/13/91,83
9/14/91,84
9/15/91,84
9/16/91,83
9/17/91,78
9/18/91,75
9/19/91,73
9/20/91,70
9/21/91,69
9/22/91,69
9/23/91,70
9/24/91,68
9/25/91,66
9/26/91,65
9/27/91,65
9/28/91,66
9/29/91,67
9/30/91,67
10/1/91,67
10/2/91,67
10/3/91,65
10/4/91,63
10/5/91,62
10/6/91,60
10/7/91,60
10/8/91,62
10/9/91,62
10/10/91,63
10/11/91,62
10/12/91,60
10/13/91,60
10/14/91,59
10/15/91,59
10/16/91,60
10/17/91,63
10/18/91,66
10/19/91,65
10/20/91,63
10/21/91,63
10/22/91,71
10/23/91,101
10/24/91,132
10/25/91,206
10/26/91,282
10/27/91,211
10/28/91,157
10/29/91,148
10/30/91,133
10/31/91,111
11/1/91,102
11/2/91,95
11/3/91,89
11/4/91,92
11/5/91,299
11/6/91,487
11/7/91,272
11/8/91,197
11/9/91,165
11/10/91,144
11/11/91,132
11/12/91,156
11/13/91,219
11/14/91,326
11/15/91,275
11/16/91,228
11/17/91,609
11/18/91,853
11/19/91,708
11/20/91,1960
11/21/91,1600
11/22/91,1010
11/23/91,713
11/24/91,672
11/25/91,1330
11/26/91,2030
11/27/91,2830
11/28/91,1760
11/29/91,1290
11/30/91,985
12/1/91,847
12/2/91,996
12/3/91,872
12/4/91,794
12/5/91,825
12/6/91,4030
12/7/91,4990
12/8/91,2970
12/9/91,2100
12/10/91,1640
12/11/91,1380
12/12/91,1370
12/13/91,1340
12/14/91,1180
12/15/91,1040
12/16/91,939
12/17/91,858
12/18/91,1080
12/19/91,1950
12/20/91,1600
12/21/91,1470
12/22/91,1680
12/23/91,1530
12/24/91,1340
12/25/91,1190
12/26/91,1080
12/27/91,988
12/28/91,916
12/29/91,856
12/30/91,790
12/31/91,739
1/1/92,695
1/2/92,802
1/3/92,861
1/4/92,2240
1/5/92,2430
1/6/92,1770
1/7/92,1440
1/8/92,1230
1/9/92,1090
1/10/92,1050
1/11/92,1770
1/12/92,1910
1/13/92,1630
1/14/92,1410
1/15/92,1250
1/16/92,1210
1/17/92,1250
1/18/92,1120
1/19/92,1040
1/20/92,964
1/21/92,932
1/22/92,865
1/23/92,820
1/24/92,990
1/25/92,1330
1/26/92,1620
1/27/92,2180
1/28/92,6890
1/29/92,5400
1/30/92,3520
1/31/92,2850
2/1/92,2560
2/2/92,2210
2/3/92,1900
2/4/92,1680
2/5/92,1500
2/6/92,1360
2/7/92,1240
2/8/92,1140
2/9/92,1110
2/10/92,1010
2/11/92,946
2/12/92,898
2/13/92,869
2/14/92,823
2/15/92,779
2/16/92,744
2/17/92,834
2/18/92,1770
2/19/92,4400
2/20/92,9650
2/21/92,8000
2/22/92,7200
2/23/92,5500
2/24/92,4000
2/25/92,3090
2/26/92,2500
2/27/92,2090
2/28/92,1820
2/29/92,1620
3/1/92,1480
3/2/92,1340
3/3/92,1230
3/4/92,1170
3/5/92,1180
3/6/92,1110
3/7/92,1010
3/8/92,946
3/9/92,891
3/10/92,842
3/11/92,806
3/12/92,772
3/13/92,743
3/14/92,718
3/15/92,708
3/16/92,701
3/17/92,704
3/18/92,666
3/19/92,630
3/20/92,607
3/21/92,589
3/22/92,570
3/23/92,552
3/24/92,533
3/25/92,519
3/26/92,505
3/27/92,494
3/28/92,478
3/29/92,469
3/30/92,524
3/31/92,511
4/1/92,464
4/2/92,446
4/3/92,438
4/4/92,468
4/5/92,576
4/6/92,654
4/7/92,586
4/8/92,536
4/9/92,1430
4/10/92,2540
4/11/92,1590
4/12/92,1360
4/13/92,1550
4/14/92,1550
4/15/92,1330
4/16/92,1480
4/17/92,2830
4/18/92,3470
4/19/92,2570
4/20/92,1980
4/21/92,1630
4/22/92,1450
4/23/92,1260
4/24/92,1120
4/25/92,1020
4/26/92,942
4/27/92,945
4/28/92,861
4/29/92,877
4/30/92,1130
5/1/92,1020
5/2/92,900
5/3/92,824
5/4/92,762
5/5/92,713
5/6/92,673
5/7/92,635
5/8/92,603
5/9/92,588
5/10/92,579
5/11/92,565
5/12/92,533
5/13/92,513
5/14/92,491
5/15/92,471
5/16/92,455
5/17/92,435
5/18/92,419
5/19/92,406
5/20/92,397
5/21/92,379
5/22/92,366
5/23/92,356
5/24/92,344
5/25/92,334
5/26/92,324
5/27/92,318
5/28/92,308
5/29/92,300
5/30/92,291
5/31/92,279
6/1/92,269
6/2/92,262
6/3/92,257
6/4/92,248
6/5/92,241
6/6/92,239
6/7/92,234
6/8/92,229
6/9/92,225
6/10/92,222
6/11/92,222
6/12/92,218
6/13/92,242
6/14/92,274
6/15/92,244
6/16/92,221
6/17/92,214
6/18/92,206
6/19/92,199
6/20/92,190
6/21/92,182
6/22/92,175
6/23/92,164
6/24/92,155
6/25/92,153
6/26/92,148
6/27/92,149
6/28/92,147
6/29/92,155
6/30/92,181
7/1/92,166
7/2/92,154
7/3/92,145
7/4/92,144
7/5/92,161
7/6/92,166
7/7/92,156
7/8/92,142
7/9/92,136
7/10/92,129
7/11/92,125
7/12/92,122
7/13/92,119
7/14/92,115
7/15/92,109
7/16/92,107
7/17/92,102
7/18/92,98
7/19/92,94
7/20/92,92
7/21/92,92
7/22/92,99
7/23/92,109
7/24/92,112
7/25/92,102
7/26/92,93
7/27/92,88
7/28/92,84
7/29/92,82
7/30/92,80
7/31/92,78
8/1/92,79
8/2/92,80
8/3/92,80
8/4/92,79
8/5/92,78
8/6/92,77
8/7/92,85
8/8/92,96
8/9/92,90
8/10/92,81
8/11/92,77
8/12/92,74
8/13/92,69
8/14/92,66
8/15/92,66
8/16/92,65
8/17/92,64
8/18/92,64
8/19/92,64
8/20/92,64
8/21/92,64
8/22/92,65
8/23/92,69
8/24/92,70
8/25/92,66
8/26/92,65
8/27/92,65
8/28/92,65
8/29/92,65
8/30/92,66
8/31/92,69
9/1/92,84
9/2/92,83
9/3/92,74
9/4/92,70
9/5/92,71
9/6/92,71
9/7/92,68
9/8/92,69
9/9/92,71
9/10/92,71
9/11/92,68
9/12/92,68
9/13/92,68
9/14/92,68
9/15/92,68
9/16/92,68
9/17/92,68
9/18/92,68
9/19/92,68
9/20/92,68
9/21/92,68
9/22/92,68
9/23/92,68
9/24/92,138
9/25/92,207
9/26/92,155
9/27/92,112
9/28/92,93
9/29/92,82
9/30/92,76
10/1/92,77
10/2/92,100
10/3/92,100
10/4/92,94
10/5/92,87
10/6/92,77
10/7/92,71
10/8/92,68
10/9/92,67
10/10/92,65
10/11/92,64
10/12/92,61
10/13/92,60
10/14/92,57
10/15/92,56
10/16/92,57
10/17/92,61
10/18/92,63
10/19/92,63
10/20/92,110
10/21/92,252
10/22/92,166
10/23/92,125
10/24/92,99
10/25/92,85
10/26/92,78
10/27/92,73
10/28/92,71
10/29/92,114
10/30/92,497
10/31/92,813
11/1/92,1330
11/2/92,820
11/3/92,497
11/4/92,364
11/5/92,317
11/6/92,256
11/7/92,271
11/8/92,354
11/9/92,491
11/10/92,467
11/11/92,366
11/12/92,466
11/13/92,441
11/14/92,354
11/15/92,296
11/16/92,258
11/17/92,243
11/18/92,245
11/19/92,420
11/20/92,820
11/21/92,2340
11/22/92,5240
11/23/92,2560
11/24/92,1510
11/25/92,1060
11/26/92,821
11/27/92,858
11/28/92,955
11/29/92,836
11/30/92,1070
12/1/92,1540
12/2/92,3210
12/3/92,2250
12/4/92,1560
12/5/92,1230
12/6/92,1080
12/7/92,1000
12/8/92,1320
12/9/92,2070
12/10/92,6540
12/11/92,5180
12/12/92,3230
12/13/92,2320
12/14/92,1890
12/15/92,1630
12/16/92,1450
12/17/92,1880
12/18/92,2360
12/19/92,2000
12/20/92,3050
12/21/92,3700
12/22/92,3360
12/23/92,2680
12/24/92,2190
12/25/92,1860
12/26/92,1680
12/27/92,1860
12/28/92,3610
12/29/92,3590
12/30/92,2930
12/31/92,2560
1/1/93,2340
1/2/93,2040
1/3/93,1870
1/4/93,2460
1/5/93,2610
1/6/93,2300
1/7/93,2010
1/8/93,1820
1/9/93,1630
1/10/93,1430
1/11/93,1300
1/12/93,1210
1/13/93,1120
1/14/93,1070
1/15/93,1040
1/16/93,967
1/17/93,938
1/18/93,897
1/19/93,1120
1/20/93,7540
1/21/93,5850
1/22/93,5760
1/23/93,4390
1/24/93,3680
1/25/93,3110
1/26/93,2960
1/27/93,2510
1/28/93,2260
1/29/93,1960
1/30/93,1740
1/31/93,1580
2/1/93,1430
2/2/93,1310
2/3/93,1210
2/4/93,1130
2/5/93,1060
2/6/93,994
2/7/93,940
2/8/93,902
2/9/93,884
2/10/93,843
2/11/93,856
2/12/93,859
2/13/93,803
2/14/93,758
2/15/93,726
2/16/93,690
2/17/93,660
2/18/93,647
2/19/93,767
2/20/93,779
2/21/93,902
2/22/93,1040
2/23/93,1090
2/24/93,1020
2/25/93,938
2/26/93,881
2/27/93,842
2/28/93,819
3/1/93,922
3/2/93,1320
3/3/93,1540
3/4/93,1890
3/5/93,2470
3/6/93,2070
3/7/93,1710
3/8/93,1460
3/9/93,1280
3/10/93,1180
3/11/93,1060
3/12/93,971
3/13/93,913
3/14/93,1010
3/15/93,1800
3/16/93,2660
3/17/93,5580
3/18/93,7100
3/19/93,4670
3/20/93,3610
3/21/93,2860
3/22/93,2640
3/23/93,5740
3/24/93,4620
3/25/93,3420
3/26/93,2740
3/27/93,2270
3/28/93,1930
3/29/93,1700
3/30/93,1570
3/31/93,1430
4/1/93,1510
4/2/93,2130
4/3/93,3590
4/4/93,3370
4/5/93,2540
4/6/93,2140
4/7/93,1890
4/8/93,1930
4/9/93,3680
4/10/93,5260
4/11/93,5480
4/12/93,4450
4/13/93,3550
4/14/93,2890
4/15/93,2710
4/16/93,2500
4/17/93,2610
4/18/93,3100
4/19/93,2900
4/20/93,2480
4/21/93,2230
4/22/93,2030
4/23/93,2200
4/24/93,2990
4/25/93,2990
4/26/93,2900
4/27/93,2850
4/28/93,2460
4/29/93,2280
4/30/93,2110
5/1/93,1890
5/2/93,1730
5/3/93,1950
5/4/93,2340
5/5/93,2060
5/6/93,1870
5/7/93,1850
5/8/93,2280
5/9/93,2120
5/10/93,1870
5/11/93,1650
5/12/93,1490
5/13/93,1380
5/14/93,1240
5/15/93,1150
5/16/93,1060
5/17/93,989
5/18/93,927
5/19/93,900
5/20/93,891
5/21/93,876
5/22/93,825
5/23/93,762
5/24/93,716
5/25/93,845
5/26/93,848
5/27/93,884
5/28/93,850
5/29/93,999
5/30/93,1080
5/31/93,1260
6/1/93,1500
6/2/93,1780
6/3/93,1580
6/4/93,1400
6/5/93,1780
6/6/93,2220
6/7/93,1850
6/8/93,1580
6/9/93,1410
6/10/93,1310
6/11/93,1250
6/12/93,1180
6/13/93,1060
6/14/93,985
6/15/93,953
6/16/93,891
6/17/93,827
6/18/93,777
6/19/93,732
6/20/93,700
6/21/93,669
6/22/93,700
6/23/93,662
6/24/93,610
6/25/93,579
6/26/93,554
6/27/93,542
6/28/93,524
6/29/93,503
6/30/93,481
7/1/93,468
7/2/93,462
7/3/93,448
7/4/93,433
7/5/93,417
7/6/93,400
7/7/93,390
7/8/93,381
7/9/93,373
7/10/93,365
7/11/93,353
7/12/93,345
7/13/93,342
7/14/93,338
7/15/93,336
7/16/93,332
7/17/93,333
7/18/93,332
7/19/93,305
7/20/93,298
7/21/93,307
7/22/93,396
7/23/93,396
7/24/93,331
7/25/93,295
7/26/93,280
7/27/93,266
7/28/93,255
7/29/93,254
7/30/93,254
7/31/93,238
8/1/93,227
8/2/93,216
8/3/93,207
8/4/93,200
8/5/93,194
8/6/93,186
8/7/93,184
8/8/93,183
8/9/93,181
8/10/93,178
8/11/93,174
8/12/93,172
8/13/93,168
8/14/93,170
8/15/93,172
8/16/93,173
8/17/93,174
8/18/93,167
8/19/93,166
8/20/93,214
8/21/93,196
8/22/93,173
8/23/93,161
8/24/93,160
8/25/93,153
8/26/93,147
8/27/93,143
8/28/93,138
8/29/93,136
8/30/93,132
8/31/93,126
9/1/93,123
9/2/93,122
9/3/93,122
9/4/93,119
9/5/93,117
9/6/93,118
9/7/93,119
9/8/93,117
9/9/93,114
9/10/93,110
9/11/93,107
9/12/93,106
9/13/93,108
9/14/93,104
9/15/93,102
9/16/93,103
9/17/93,104
9/18/93,102
9/19/93,101
9/20/93,101
9/21/93,101
9/22/93,100
9/23/93,97
9/24/93,95
9/25/93,92
9/26/93,91
9/27/93,90
9/28/93,89
9/29/93,88
9/30/93,87
10/1/93,87
10/2/93,84
10/3/93,84
10/4/93,84
10/5/93,85
10/6/93,88
10/7/93,95
10/8/93,95
10/9/93,92
10/10/93,91
10/11/93,93
10/12/93,115
10/13/93,145
10/14/93,118
10/15/93,130
10/16/93,142
10/17/93,133
10/18/93,115
10/19/93,106
10/20/93,101
10/21/93,97
10/22/93,94
10/23/93,93
10/24/93,98
10/25/93,101
10/26/93,96
10/27/93,91
10/28/93,89
10/29/93,88
10/30/93,87
10/31/93,87
11/1/93,87
11/2/93,86
11/3/93,91
11/4/93,105
11/5/93,103
11/6/93,94
11/7/93,89
11/8/93,87
11/9/93,86
11/10/93,86
11/11/93,90
11/12/93,92
11/13/93,92
11/14/93,91
11/15/93,90
11/16/93,97
11/17/93,102
11/18/93,114
11/19/93,114
11/20/93,101
11/21/93,101
11/22/93,154
11/23/93,200
11/24/93,155
11/25/93,122
11/26/93,104
11/27/93,114
11/28/93,113
11/29/93,122
11/30/93,148
12/1/93,1460
12/2/93,1200
12/3/93,482
12/4/93,653
12/5/93,624
12/6/93,440
12/7/93,1120
12/8/93,3150
12/9/93,3320
12/10/93,3200
12/11/93,6970
12/12/93,3950
12/13/93,2360
12/14/93,1840
12/15/93,1550
12/16/93,1290
12/17/93,1090
12/18/93,940
12/19/93,835
12/20/93,753
12/21/93,688
12/22/93,636
12/23/93,590
12/24/93,553
12/25/93,527
12/26/93,503
12/27/93,480
12/28/93,454
12/29/93,433
12/30/93,442
12/31/93,529
1/1/94,677
1/2/94,919
1/3/94,2280
1/4/94,3030
1/5/94,4760
1/6/94,3510
1/7/94,2490
1/8/94,2210
1/9/94,2310
1/10/94,2270
1/11/94,2260
1/12/94,2020
1/13/94,1730
1/14/94,1520
1/15/94,1340
1/16/94,1180
1/17/94,1070
1/18/94,976
1/19/94,904
1/20/94,841
1/21/94,794
1/22/94,822
1/23/94,995
1/24/94,1050
1/25/94,995
1/26/94,900
1/27/94,826
1/28/94,772
